"image_name","MOS_zscore","MOS"
"4041954882.jpg",75.86875,3.808333333
"4042188530.jpg",39.4495412844037,2.533333333
"4042245241.jpg",40.6987179487179,2.533333333
"4042292027.jpg",57.3987068965517,3.175
"4042306910.jpg",49.4594594594595,2.866666666
"4042433513.jpg",49.4976635514019,2.833333333
"4042572733.jpg",41.4324324324324,2.591666666
"4042987026.jpg",26.85,2.008333333
"4045599734.jpg",72.7056074766355,3.625
"4046637583.jpg",35.140243902439,2.354609929
"4046716515.jpg",41.0534351145038,2.557046979
"4047293612.jpg",68.3141592920354,3.416666666
"4047658369.jpg",64.8,3.283333333
"4049047636.jpg",20.1567796610169,1.733333333
"4050875089.jpg",68.3630434782609,3.591666666
"4054072823.jpg",57.1308411214953,3.075
"4054594935.jpg",71.3108108108108,3.633333333
"4054655583.jpg",50.6571428571429,2.9
"4054847919.jpg",76.9951923076923,3.733333333
"4056860839.jpg",77.4021739130435,3.783333333
"4062759482.jpg",33.6474358974359,2.233333333
"4063780436.jpg",60.6357142857143,3.166666666
"4065100469.jpg",65.125,3.391666666
"4067961238.jpg",40.0879310344828,2.4875
"4068780416.jpg",43.9868421052632,2.691666666
"4069729710.jpg",73.779702970297,3.616666666
"4074943155.jpg",60.1724137931034,3.153225806
"4075989770.jpg",46.6399082568807,2.791666666
"4076940518.jpg",67.5840707964602,3.483333333
"4077667734.jpg",76.2019230769231,3.741666666
"4078925567.jpg",44.6539735099338,2.634730538
"4079545582.jpg",58.8243243243243,3.233333333
"4079839829.jpg",44.1102941176471,2.625
"4080245276.jpg",17.6447368421053,1.666666666
"4080731983.jpg",66.1824324324324,3.391666666
"4081025902.jpg",43.9868421052632,2.608333333
"4081293153.jpg",61.6334951456311,3.216666666
"4083824869.jpg",52.7239130434783,2.966666666
"4084687519.jpg",68.594537815126,3.541666666
"4085075628.jpg",53.8,2.911392405
"4086204414.jpg",27.625,2.05
"4087443308.jpg",68.4864864864865,3.516666666
"4088500384.jpg",56.4230769230769,3.091666666
"4089514101.jpg",74.1548672566372,3.708333333
"4091583861.jpg",40.9473684210526,2.558333333
"4092627138.jpg",64.4131355932203,3.358333333
"4094774604.jpg",37.212389380531,2.491666666
"4094850958.jpg",29.2638888888889,2.141666666
"4095160762.jpg",65.8318584070797,3.433333333
"4095383312.jpg",39.4495412844037,2.491666666
"4095785910.jpg",52.046875,2.897260273
"4098700616.jpg",65.5897435897436,3.416666666
"4099198318.jpg",49.743119266055,2.883333333
"4100096331.jpg",18.5405405405405,1.733333333
"4100631766.jpg",42.098623853211,2.608333333
"4103115026.jpg",13.7875,1.516666666
"4103158795.jpg",71.5265486725664,3.65
"4106514523.jpg",75.3986486486486,3.641666666
"4106517753.jpg",75.1089743589744,3.741666666
"4107362083.jpg",80.75,4.025
"4107566763.jpg",56.3598130841121,3.083333333
"4109408743.jpg",73.9915254237288,3.716666666
"4110400471.jpg",59.754347826087,3.233333333
"4112798557.jpg",80.107476635514,3.908333333
"4113272660.jpg",60.3705357142857,3.233333333
"4113685341.jpg",7.51680672268908,1.25
"4114019902.jpg",68.0668103448276,3.424242424
"4114743309.jpg",77.7323008849557,3.725
"4122173034.jpg",54.7697368421053,3.041666666
"4124391067.jpg",22.8834745762712,1.841666666
"4124667437.jpg",42.7702702702703,2.6
"4125943270.jpg",76.7232142857143,3.791666666
"4126410943.jpg",40.0065789473684,2.525
"4127387822.jpg",75.5344827586207,3.783333333
"4127400247.jpg",47.0721830985916,2.742138364
"4128658349.jpg",74.0163551401869,3.583333333
"4130373740.jpg",55.9742990654206,3.058333333
"4131278870.jpg",80.40625,3.841666666
"4132558989.jpg",75.8340707964602,3.733333333
"4132747677.jpg",62.6458333333333,3.3
"4135617147.jpg",68.8491379310345,3.423076923
"4136576616.jpg",68.44375,3.591666666
"4137012282.jpg",46.1924778761062,2.725
"4138608778.jpg",65.7415254237288,3.416666666
"4139461254.jpg",66.2142857142857,3.333333333
"4139991387.jpg",56.7413043478261,3.15
"4141916319.jpg",72.3804347826087,3.666666666
"4142709624.jpg",73.703125,3.733333333
"4142940823.jpg",66.0987394957983,3.458333333
"4143454418.jpg",56.5789473684211,3.026845637
"4143494301.jpg",55.8135593220339,3.066666666
"4144540155.jpg",62.9121621621622,3.308333333
"4146534497.jpg",45.6036585365854,2.671428571
"4147791219.jpg",58.2102803738318,3.158333333
"4149241552.jpg",63.6440677966102,3.416666666
"4149265699.jpg",66.6071428571429,3.383333333
"4149460224.jpg",33.0375,2.208333333
"4151017008.jpg",64.0796460176991,3.383333333
"4151551954.jpg",59.3,3.141666666
"4154530402.jpg",53.25,3.033333333
"4155484757.jpg",64.1736111111111,3.366666666
"4156345687.jpg",75.1938775510204,3.629629629
"4156534842.jpg",58.5972222222222,3.175
"4156652933.jpg",62.5576923076923,3.358333333
"4157144630.jpg",50.2203389830508,2.833333333
"4157443022.jpg",73.6,3.766666666
"4157689684.jpg",47.141592920354,2.75
"4158327759.jpg",55.140625,2.991666666
"4162089194.jpg",52.8798076923077,2.95
"4162338388.jpg",66.5373831775701,3.341666666
"4163479239.jpg",42.9034653465347,2.55
"4164273130.jpg",76.1839622641509,3.708333333
"4167140049.jpg",60.1123853211009,3.258333333
"4167190092.jpg",37.4957627118644,2.383333333
"4167198294.jpg",38.65,2.483333333
"4167927417.jpg",48.3846153846154,2.775
"4169148705.jpg",63.025,3.316666666
"4169643886.jpg",48.9111111111111,2.809210526
"4170535749.jpg",53.4071428571429,2.941666666
"4171644754.jpg",64.0328947368421,3.358333333
"4172438232.jpg",68.5277777777778,3.491666666
"4172609703.jpg",39.0769230769231,2.425
"4172859607.jpg",57.4121621621622,3.091666666
"4172951303.jpg",56.1216814159292,3.066666666
"4174114328.jpg",69.4977064220184,3.483333333
"4174901273.jpg",48.325,2.833333333
"4175024777.jpg",38.1628440366973,2.483333333
"4176378029.jpg",47.95,2.783333333
"4178406108.jpg",32.2125,2.191666666
"4178432884.jpg",48.4551282051282,2.791666666
"4178645830.jpg",69.1673728813559,3.533333333
"4180311266.jpg",72.3772321428571,3.683333333
"4182412787.jpg",22.2542372881356,1.816666666
"4182428810.jpg",43.504,2.588652482
"4183330908.jpg",67.48125,3.516666666
"4184866542.jpg",58.2,3.2
"4185039279.jpg",72.7542016806723,3.725
"4186216137.jpg",64.8207547169811,3.325
"4186428624.jpg",65.8434579439252,3.416666666
"4187118157.jpg",76.1034482758621,3.833333333
"4187182991.jpg",46.9343220338983,2.768595041
"4190943330.jpg",44.468487394958,2.65
"4191882783.jpg",45.025,2.733333333
"4193122125.jpg",59.725,3.225
"4193696727.jpg",56.1631355932203,3.058333333
"4193794378.jpg",11.4021739130435,1.408333333
"4194035905.jpg",70.6418918918919,3.583333333
"4194428227.jpg",75.8739495798319,3.85
"4195621541.jpg",55.4210526315789,3.066666666
"4195632386.jpg",29.4871794871795,2.075
"4196095816.jpg",60.283185840708,3.25
"4196316000.jpg",31.73125,2.191666666
"4198235482.jpg",39.2429906542056,2.5
"4199130600.jpg",71.3421052631579,3.683333333
"4201007649.jpg",63.8960396039604,3.283333333
"4201088382.jpg",57.58125,3.2
"4202847613.jpg",44.0665137614679,2.683333333
"4204561283.jpg",28.7630434782609,2.108333333
"4206004485.jpg",20.1125,1.733333333
"4206098907.jpg",43.7867647058824,2.658333333
"4207059536.jpg",54.0357142857143,3.025
"4210559322.jpg",32.7625,2.241666666
"4210983675.jpg",60.5833333333333,3.216666666
"4211408239.jpg",53.25,2.941666666
"4213244648.jpg",66.9282608695652,3.5
"4213334951.jpg",32.8214285714286,2.2
"4213592284.jpg",49.2364864864865,2.908333333
"4214550696.jpg",56.8130434782609,3.141666666
"4214561622.jpg",45.9705882352941,2.683333333
"4214814193.jpg",71.640625,3.591666666
"4215055375.jpg",36.3349056603774,2.383333333
"4215952664.jpg",76.4911504424779,3.858333333
"4216117221.jpg",29.35,2.133333333
"4217228822.jpg",45.6217391304348,2.669354838
"4217243298.jpg",55.7566371681416,3.133333333
"4217551619.jpg",64.1272321428571,3.483333333
"4220863406.jpg",57.9469026548673,3.191666666
"4222055381.jpg",57.0694444444444,3.1
"4223697086.jpg",64.472972972973,3.383333333
"4224633098.jpg",80.2146017699115,3.991666666
"4228738752.jpg",72.2027027027027,3.591666666
"4229929371.jpg",75.5420353982301,3.766666666
"4231049527.jpg",54.3303571428571,3.075
"4232014784.jpg",9.25,1.333333333
"4232963375.jpg",21.0902777777778,1.8
"4233571199.jpg",77.93125,3.891666666
"4234199993.jpg",66.1824324324324,3.383333333
"4236326911.jpg",51.5596330275229,2.975
"4236329723.jpg",24.5125,1.891666666
"4236732050.jpg",67.5606796116505,3.391666666
"4237536969.jpg",75.4206896551724,3.648148148
"4239274380.jpg",27.5017123287671,2.080246913
"4239526963.jpg",72.43125,3.683333333
"4240173491.jpg",73.5576923076923,3.716666666
"4240917469.jpg",53.425,2.925
"4241084648.jpg",13.4449152542373,1.491666666
"4242548000.jpg",64.7572815533981,3.325
"4243451745.jpg",74.271186440678,3.725
"4243562466.jpg",67.1398305084746,3.525
"4243875190.jpg",69.1949541284404,3.591666666
"4244098975.jpg",55.3888888888889,3.075
"4244935320.jpg",64.1575630252101,3.408333333
"4245591001.jpg",67.3525641025641,3.475
"4246091470.jpg",47.4799107142857,2.733333333
"4246274521.jpg",64.4615384615385,3.35
"4246970583.jpg",28.8716216216216,2.108333333
"4247073360.jpg",11.4173728813559,1.425
"4248616737.jpg",46.375,2.758333333
"4250403356.jpg",33.2373949579832,2.233333333
"4251971063.jpg",75.8907766990291,3.7
"4252517673.jpg",61.722972972973,3.283333333
"4252888669.jpg",74.8715596330275,3.658333333
"4253075090.jpg",72.1995798319328,3.741666666
"4254945684.jpg",22.4915966386555,1.808333333
"4255841453.jpg",61.0540540540541,3.325
"4255843674.jpg",62.875,3.358333333
"4256128407.jpg",31.4891304347826,2.175
"4257293580.jpg",26.9978991596639,2
"4258180825.jpg",63.5741525423729,3.325
"4258446622.jpg",60.0243902439024,3.1
"4258644297.jpg",68.5252100840336,3.583333333
"4259043215.jpg",64.5529661016949,3.375
"4259140344.jpg",54.6635514018692,3.066666666
"4259335567.jpg",39.9459459459459,2.5
"4260146768.jpg",69.6490825688073,3.483333333
"4261186099.jpg",45.4,2.691666666
"4262472308.jpg",70.8600917431193,3.633333333
"4263025475.jpg",72.277027027027,3.733333333
"4264601430.jpg",73.8869565217391,3.75
"4265829347.jpg",75.6183035714286,3.683333333
"4265877256.jpg",50.226821192053,2.828402366
"4268587808.jpg",66.019801980198,3.333333333
"4270305165.jpg",47.0096153846154,2.703488372
"4270574025.jpg",39.175,2.483333333
"4273357838.jpg",64.25,3.375
"4275452644.jpg",66.8526785714286,3.45
"4277299546.jpg",43.5731132075472,2.65
"4277539505.jpg",65.0675675675676,3.416666666
"4278181256.jpg",45.1913043478261,2.691666666
"4278539127.jpg",58.4703389830508,3.216666666
"4281546585.jpg",64.0129310344828,3.35
"4281583432.jpg",62.66875,3.308333333
"4281731487.jpg",78.625,3.85
"4281871655.jpg",28.9910714285714,2.116666666
"4282135501.jpg",56.9247787610619,3.125
"4285776519.jpg",29.6370192307692,2.158333333
"4286933249.jpg",74.4097222222222,3.658333333
"4286953087.jpg",35.3983050847458,2.316666666
"4287953710.jpg",51.53125,2.808333333
"4288180189.jpg",50.5717391304348,2.875
"4289036535.jpg",33.2699115044248,2.333333333
"4290975910.jpg",48.7430555555556,2.766666666
"4292573500.jpg",65.4618644067797,3.475
"4293785816.jpg",41.9527027027027,2.658333333
"4294746447.jpg",33.510593220339,2.233333333
"4295279371.jpg",49.9260869565217,2.858333333
"4295525241.jpg",40.4511278195489,2.549668874
"4296403133.jpg",28.7700892857143,2.116666666
"4296647005.jpg",72.3428571428571,3.591666666
"4297219009.jpg",40.8026315789474,2.491666666
"4297599043.jpg",63.7,3.280701754
"4297818651.jpg",41.25,2.517006802
"4298067776.jpg",72.7,3.575
"4298186333.jpg",69.5169491525424,3.541666666
"4298923773.jpg",54.0044247787611,2.941666666
"4299216840.jpg",6.68487394957983,1.25
"4299510764.jpg",67.8761061946903,3.541666666
"4299890430.jpg",62.6148648648649,3.208333333
"4300118450.jpg",71.3948598130841,3.516666666
"4300400521.jpg",45.475,2.683333333
"4302524395.jpg",42.530612244898,2.570552147
"4304984630.jpg",63.7995689655172,3.383333333
"4305975001.jpg",73.9977678571429,3.733333333
"4306124216.jpg",23.0982142857143,1.908333333
"4307315285.jpg",67.4852941176471,3.391666666
"4309440479.jpg",58.75,3.13372093
"4310499723.jpg",52.5086956521739,2.9
"4311062470.jpg",64.5394736842105,3.358333333
"4312794040.jpg",62.9789915966387,3.358333333
"4313162470.jpg",67.2079831932773,3.458333333
"4313852687.jpg",70.327731092437,3.658333333
"4315078660.jpg",41.6207627118644,2.525
"4316201498.jpg",67.2946428571429,3.491666666
"4316264959.jpg",65.0423728813559,3.375
"4319709983.jpg",65.466814159292,3.341666666
"4319921272.jpg",40.7635135135135,2.575
"4320399633.jpg",61.7075471698113,3.175
"4321538602.jpg",64.8478260869565,3.441666666
"4321643395.jpg",59.8782051282051,3.2
"4321708869.jpg",51.0347222222222,2.858333333
"4323308644.jpg",64.0840517241379,3.416666666
"4323755897.jpg",61.4256756756757,3.283333333
"4324984866.jpg",63.3419811320755,3.241666666
"4324997197.jpg",42.5369565217391,2.558333333
"4325351330.jpg",52.3422330097087,2.875
"4330138497.jpg",76.4399038461538,3.741666666
"4331601397.jpg",65.3919491525424,3.425
"4333231936.jpg",33.7027027027027,2.275
"4333476367.jpg",29.25625,2.066666666
"4335495125.jpg",25.3040540540541,2.033333333
"4335627943.jpg",61.6527777777778,3.183333333
"4335962068.jpg",57.203125,3.108333333
"4336185725.jpg",68.5894495412844,3.458333333
"4336460350.jpg",75.3236607142857,3.683333333
"4336745838.jpg",61.9538834951456,3.2
"4336949009.jpg",68.2411504424779,3.558333333
"4337515200.jpg",64.3685344827586,3.391666666
"4338156096.jpg",64.421875,3.375
"4340329166.jpg",72.2629310344828,3.7
"4343097092.jpg",66.2826086956522,3.416666666
"4343304474.jpg",47.0067567567568,2.733333333
"4344642946.jpg",74.3254310344828,3.733333333
"4345036113.jpg",76.7101769911504,3.75
"4345778112.jpg",72.925,3.65
"4345842908.jpg",57.2767857142857,3.125
"4346944645.jpg",68.004347826087,3.575
"4346999174.jpg",72.3738532110092,3.633333333
"4347028779.jpg",60.85,3.216666666
"4347235307.jpg",76.75,3.917355371
"4347675881.jpg",50.0769230769231,2.883333333
"4352372142.jpg",71.2723214285714,3.591666666
"4353430545.jpg",27.2697368421053,2.041666666
"4353485101.jpg",32.3938053097345,2.225
"4353658003.jpg",15.09375,1.558333333
"4356238035.jpg",51.504347826087,2.883333333
"4356674628.jpg",60.7212389380531,3.266666666
"4357293162.jpg",71.4745762711864,3.616666666
"4358436337.jpg",64.9201680672269,3.433333333
"4359434065.jpg",76.1261061946903,3.691666666
"4359682859.jpg",78.1913043478261,3.908333333
"4359967769.jpg",46.4115044247788,2.725
"4360105019.jpg",29.4652317880795,2.107784431
"4360193081.jpg",72.8235294117647,3.6
"4360974596.jpg",48.4201680672269,2.8
"4363262095.jpg",58.0067567567568,3.075
"4364606780.jpg",78.9625,3.925
"4364793888.jpg",72.7330508474576,3.658333333
"4365387751.jpg",67.2946428571429,3.5
"4367292033.jpg",58.8223684210526,3.225
"4367864472.jpg",57.4327731092437,3.059259259
"4370903350.jpg",58.54375,3.191666666
"4370988573.jpg",39.0609243697479,2.45
"4371356797.jpg",49.3409090909091,2.88429752
"4372249937.jpg",35.3630434782609,2.325
"4373157351.jpg",58.6800847457627,3.158333333
"4373225530.jpg",68.75,3.433333333
"4374031327.jpg",62.9142857142857,3.275
"4374263037.jpg",61.6964285714286,3.308333333
"4376625237.jpg",41.0389908256881,2.583333333
"4376675146.jpg",38.6169724770642,2.433333333
"4378419360.jpg",62.6857798165138,3.325
"4383247323.jpg",48.3050458715596,2.858333333
"4384734404.jpg",35.4009433962264,2.325
"4385399670.jpg",50.4294871794872,2.883333333
"4388983100.jpg",32.5878378378378,2.316666666
"4389152317.jpg",76.3014705882353,3.675
"4389836139.jpg",37.5357142857143,2.491666666
"4389975585.jpg",60.2364864864865,3.3
"4390875397.jpg",56.0252293577982,2.991666666
"4391005979.jpg",47.3157894736842,2.758333333
"4391517237.jpg",54.8899082568807,3.075
"4393459228.jpg",75.8392857142857,3.691666666
"4394545032.jpg",51.964953271028,2.908333333
"4395388551.jpg",63.9495798319328,3.391666666
"4396087406.jpg",59.4189189189189,3.191666666
"4396643142.jpg",72.925,3.733333333
"4397008731.jpg",54.0656779661017,3.041666666
"4397075898.jpg",71.0884955752212,3.65
"4397886158.jpg",61.1381578947368,3.216666666
"4398385361.jpg",80.4418103448276,4.008333333
"4401185827.jpg",46.0953389830508,2.683333333
"4404389524.jpg",42.9932432432432,2.591666666
"4404462627.jpg",52.8571428571429,2.966666666
"4405802084.jpg",46.5883620689655,2.691666666
"4406684120.jpg",59.78125,3.141666666
"4406927427.jpg",53.1490825688073,3.025
"4407707944.jpg",72.7972972972973,3.75
"4407839974.jpg",61.5,3.333333333
"4408351965.jpg",61.1681034482759,3.291666666
"4409503429.jpg",29.1689189189189,2.15
"4410900135.jpg",25.8243243243243,2.075
"4410907563.jpg",41.21875,2.55
"4411055719.jpg",24.1163366336634,1.983333333
"4411284601.jpg",62.6282051282051,3.35
"4411449023.jpg",66.6108490566038,3.408333333
"4413028246.jpg",70.3445945945946,3.591666666
"4414969933.jpg",66.8382352941177,3.366666666
"4416477559.jpg",71.5337837837838,3.691666666
"4418637804.jpg",70.1216216216216,3.508333333
"4420506536.jpg",69.13125,3.566666666
"4420983663.jpg",30.2837837837838,2.241666666
"4422544352.jpg",63.8881578947368,3.391666666
"4422726404.jpg",68.1049107142857,3.525
"4423100872.jpg",17.1413043478261,1.658333333
"4423467099.jpg",56.1067961165049,3.041666666
"4423499380.jpg",59.4491525423729,3.258333333
"4423525827.jpg",47.7242990654206,2.758333333
"4424481742.jpg",73.0641025641026,3.612903225
"4424741537.jpg",61.6410256410256,3.266666666
"4425198356.jpg",66.1911764705882,3.375
"4426149096.jpg",66.7032374100719,3.363636363
"4428546636.jpg",53.3170731707317,2.914893617
"4429141481.jpg",71.8529411764706,3.65
"4429610219.jpg",74.2628205128205,3.808333333
"4429773001.jpg",69.75,3.541666666
"4430203972.jpg",67.7638888888889,3.5
"4430414110.jpg",79.3403361344538,4.025
"4430662019.jpg",49.2415254237288,2.8
"4432333136.jpg",23.2908653846154,1.916666666
"4432502474.jpg",59.506880733945,3.25
"4433497740.jpg",60.7212389380531,3.275
"4434357623.jpg",71.5444915254237,3.691666666
"4435718106.jpg",55.3529411764706,2.958333333
"4435765484.jpg",56.7821100917431,3.075
"4436002363.jpg",51.2208737864078,2.816666666
"4436568659.jpg",67.0705128205128,3.411290322
"4438338527.jpg",59.3392857142857,3.116666666
"4439151807.jpg",79.8333333333333,3.933333333
"4441487494.jpg",69.8986486486486,3.458333333
"4441540278.jpg",64.2745535714286,3.35
"4441586110.jpg",68.464953271028,3.475
"4441689311.jpg",60.8304347826087,3.291666666
"4441990593.jpg",72.1658878504673,3.641666666
"4442175074.jpg",82.7826086956522,4.033333333
"4443705808.jpg",34.6513157894737,2.316666666
"4446289911.jpg",35.03125,2.325
"4447897373.jpg",49.88125,2.891666666
"4448002516.jpg",71.2364864864865,3.566666666
"4448707293.jpg",74.4809322033898,3.816666666
"4456140613.jpg",77.4358974358974,3.933333333
"4456369143.jpg",62.385593220339,3.291666666
"4458082894.jpg",52.1644736842105,2.933333333
"4458877862.jpg",45.462389380531,2.708333333
"4459598484.jpg",65.4353448275862,3.416666666
"4460254023.jpg",69.2916666666667,3.566666666
"4462477090.jpg",43.8365384615385,2.65
"4463196857.jpg",31.1526548672566,2.233333333
"4463467980.jpg",80.81875,4.075
"4463917829.jpg",50.1316964285714,2.858333333
"4464186761.jpg",77.725,3.816666666
"4466660724.jpg",70.0841121495327,3.45
"4468108530.jpg",60.6957547169811,3.166666666
"4468449550.jpg",58.5290178571429,3.166666666
"4469938423.jpg",55.5540540540541,3.041666666
"4471526544.jpg",61.8262711864407,3.25
"4472735511.jpg",51.925,2.95
"4473061240.jpg",60.6081081081081,3.283333333
"4475438101.jpg",65.9868421052632,3.45
"4476029726.jpg",67.2972972972973,3.458333333
"4476603465.jpg",68.635775862069,3.516666666
"4478081768.jpg",47.0512295081967,2.71942446
"4478237731.jpg",60.5525210084034,3.241666666
"4480082097.jpg",76.3782051282051,3.808333333
"4483042022.jpg",65.7364864864865,3.366666666
"4483151821.jpg",36.1172566371681,2.333333333
"4484527101.jpg",66.325,3.408333333
"4486733557.jpg",58.975,3.175
"4488104431.jpg",43.5413043478261,2.6
"4488491323.jpg",37.4932432432432,2.433333333
"4489064763.jpg",64.3509174311927,3.316666666
"4489102480.jpg",55.9533898305085,3.1
"4490789851.jpg",77.6188118811881,3.725
"4491574274.jpg",71.3421052631579,3.675
"4492079346.jpg",60.8692660550459,3.175
"4492298311.jpg",67.3466386554622,3.566666666
"4493244545.jpg",72.2689075630252,3.758333333
"4495516735.jpg",63.8109243697479,3.366666666
"4495630749.jpg",76.35,3.833333333
"4495910719.jpg",45.4661016949153,2.716666666
"4496338663.jpg",42.7897196261682,2.608333333
"4497186913.jpg",51.0110619469027,2.858333333
"4497739993.jpg",63.5685840707965,3.275
"4499122119.jpg",29.2960526315789,2.141666666
"4501585211.jpg",22.0995575221239,1.875
"4502165045.jpg",56.6138392857143,3.091666666
"4502409601.jpg",24.628640776699,1.958333333
"4504123530.jpg",65.0588235294118,3.391666666
"4504355317.jpg",78.5654205607477,3.866666666
"4504786016.jpg",45.3163716814159,2.683333333
"4506321902.jpg",65.0357142857143,3.341666666
"4509028861.jpg",54.0044247787611,3
"4510024370.jpg",71.6725663716814,3.641666666
"4511318356.jpg",72.126213592233,3.516666666
"4512110934.jpg",30.5183486238532,2.183333333
"4512123861.jpg",74.2423664122137,3.571428571
"4512474932.jpg",74.8680555555556,3.608333333
"4513142635.jpg",42.3973214285714,2.633333333
"4513570407.jpg",80.4855769230769,3.816666666
"4515471665.jpg",65.4353448275862,3.408333333
"4515954109.jpg",20.0651260504202,1.733333333
"4518358107.jpg",39.8142857142857,2.516666666
"4518414673.jpg",47.0792682926829,2.735714285
"4519546786.jpg",59.395652173913,3.233333333
"4520096475.jpg",56.6525423728814,3.125
"4520380552.jpg",55.3940677966102,3.025
"4521235979.jpg",41.5133928571429,2.566666666
"4522459343.jpg",75.25,3.758333333
"4524543534.jpg",61.8163716814159,3.225
"4524766514.jpg",79.0344036697248,3.791666666
"4525361026.jpg",65.8894230769231,3.341666666
"4525459727.jpg",76.6,3.708333333
"4525595896.jpg",53.8445945945946,3
"4525681285.jpg",47.2297297297297,2.858333333
"4526077589.jpg",65.1974789915966,3.441666666
"4526456137.jpg",72.5,3.708333333
"4528580529.jpg",75.5369565217391,3.650406504
"4529654985.jpg",32.1822033898305,2.166666666
"4530384020.jpg",63.6214285714286,3.291666666
"4530875549.jpg",72.1857142857143,3.6
"4532664267.jpg",43.7058823529412,2.641666666
"4533734353.jpg",30.0223214285714,2.133333333
"4535431418.jpg",51.2823275862069,2.908333333
"4535544675.jpg",78.9625,3.779411764
"4535634069.jpg",64.8141025641026,3.358333333
"4537863241.jpg",60.1378504672897,3.175
"4538412115.jpg",17.7079831932773,1.633333333
"4538779976.jpg",47.575,2.791666666
"4539089246.jpg",64.8638392857143,3.375
"4539567531.jpg",48.6584821428571,2.825
"4539671181.jpg",73.0641025641026,3.683333333
"4540896523.jpg",38.9934210526316,2.483333333
"4541000790.jpg",79.7765486725664,3.941666666
"4541090785.jpg",44.5572033898305,2.641666666
"4542216557.jpg",71.6009615384615,3.566666666
"4542866851.jpg",45.2563559322034,2.708333333
"4543035277.jpg",72.8318965517241,3.7
"4545054058.jpg",24.7012711864407,1.883333333
"4548390935.jpg",76.1261061946903,3.666666666
"4548596684.jpg",57.070796460177,3.083333333
"4549109010.jpg",71.125,3.483333333
"4549687373.jpg",60.7948717948718,3.25
"4550104555.jpg",69.4264705882353,3.475
"4551121129.jpg",80.9173913043478,3.916666666
"4551794095.jpg",72.5,3.575
"4555534725.jpg",18.2960526315789,1.691666666
"4555936051.jpg",74.6953781512605,3.783333333
"4556815018.jpg",63.4861111111111,3.35
"4556962196.jpg",63.4426605504587,3.35
"4561013937.jpg",52.3877118644068,2.958333333
"4562682674.jpg",39.8928571428571,2.508333333
"4562998069.jpg",72.1944444444444,3.666666666
"4563172093.jpg",71.125,3.591666666
"4565000392.jpg",57.2898230088496,3.191666666
"4565683087.jpg",80.3680555555556,3.816666666
"4567181047.jpg",69.6490825688073,3.533333333
"4567215412.jpg",47.6714285714286,2.741666666
"4567762490.jpg",73.275641025641,3.716666666
"4568018818.jpg",73.0127118644068,3.691666666
"4568150681.jpg",74.2543103448276,3.783333333
"4570337647.jpg",48.6077981651376,2.841666666
"4570575045.jpg",57.2941176470588,3.133333333
"4571847379.jpg",53.1517857142857,2.966666666
"4571937568.jpg",56.2894736842105,3.05
"4572287798.jpg",50.3565217391304,2.9
"4572672183.jpg",50.2203389830508,2.85
"4573273622.jpg",71.7596153846154,3.575
"4573303796.jpg",45.7279411764706,2.65
"4574265376.jpg",40.1875,2.475
"4576647416.jpg",59.3445945945946,3.241666666
"4576844747.jpg",66.0069444444444,3.383333333
"4577459748.jpg",50.2226890756302,2.908333333
"4578361888.jpg",61.3326086956522,3.308333333
"4578563691.jpg",69.6517857142857,3.5
"4578866514.jpg",78.9871794871795,3.891666666
"4578965343.jpg",36.3771186440678,2.333333333
"4579620271.jpg",68.1478260869565,3.566666666
"4580698398.jpg",34.0711206896552,2.283333333
"4582906874.jpg",54.85,2.983333333
"4583125138.jpg",71.1608695652174,3.591666666
"4583413420.jpg",66.9243119266055,3.4
"4585004484.jpg",57.4347826086956,3.045751633
"4585233162.jpg",43.9717391304348,2.641666666
"4585460509.jpg",59.3846153846154,3.175
"4586207743.jpg",61.29375,3.341666666
"4586793310.jpg",50.5693277310924,2.866666666
"4589538888.jpg",44.8,2.658333333
"4590098379.jpg",55.588785046729,3.058333333
"4591255467.jpg",60.2101769911504,3.233333333
"4591311320.jpg",70.0196078431373,3.431952662
"4591422965.jpg",76.4391891891892,3.708333333
"4594091723.jpg",71.724358974359,3.547619047
"4594670956.jpg",54.1418918918919,3.008333333
"4595899816.jpg",73.2586206896552,3.691666666
"4596719098.jpg",54.8851351351351,3.033333333
"4597162839.jpg",74.7297297297297,3.708333333
"4597898813.jpg",56,3.108333333
"4598047073.jpg",54.3453389830508,2.991666666
"4598385226.jpg",54.7806603773585,2.983333333
"4599648667.jpg",26.7721238938053,2.041666666
"4600229706.jpg",54.0588235294118,2.958333333
"4601884206.jpg",34,2.291666666
"4602499723.jpg",47.1852678571429,2.758333333
"4602555754.jpg",46.6985294117647,2.683333333
"4602769821.jpg",75.3886554621849,3.841666666
"4603364479.jpg",64.9932432432432,3.358333333
"4603966605.jpg",33.24375,2.258333333
"4605015781.jpg",58.3455882352941,3.108333333
"4605356871.jpg",65.7588495575221,3.425
"4605589887.jpg",62.563025210084,3.325
"4605755313.jpg",49.2889908256881,2.808333333
"4605842170.jpg",67.2079831932773,3.516666666
"4606934450.jpg",56.5401785714286,3.1
"4607436163.jpg",67.9088983050847,3.5
"4610304834.jpg",39.56875,2.55
"4611014636.jpg",73.0452586206897,3.741666666
"4611753437.jpg",39.9621848739496,2.475
"4614592470.jpg",35.2110091743119,2.383333333
"4615199637.jpg",35.1565420560748,2.341666666
"4617163865.jpg",28.9044117647059,2.141666666
"4617747913.jpg",48.0691964285714,2.783333333
"4617763829.jpg",68.0487288135593,3.491666666
